x,y,val
27.50,77.50,109.72
28.50,77.50,103.90
29.50,77.50,113.33
30.50,77.50,30.19
31.50,77.50,95.30
32.50,77.50,116.56
33.50,77.50,103.10
34.50,77.50,139.34
35.50,77.50,21.38
36.50,77.50,16.18
37.50,77.50,110.74
38.50,77.50,114.77
39.50,77.50,124.50
40.50,77.50,110.04
41.50,77.50,145.97
42.50,77.50,44.40
43.50,77.50,146.21
44.50,77.50,119.18
45.50,77.50,118.62
46.50,77.50,152.90
47.50,77.50,23.22
48.50,77.50,18.33
49.50,77.50,125.20
50.50,77.50,127.05
51.50,77.50,135.11
52.50,77.50,127.59
53.50,77.50,139.27
54.50,77.50,37.11
55.50,77.50,117.01
56.50,77.50,142.08
57.50,77.50,125.71
58.50,77.50,169.42
59.50,77.50,25.99
60.50,77.50,19.64
61.50,77.50,134.36
62.50,77.50,138.67
63.50,77.50,150.30
64.50,77.50,132.65
65.50,77.50,175.65
66.50,77.50,53.37
67.50,77.50,175.52
68.50,77.50,142.78
69.50,77.50,142.03
70.50,77.50,182.70
71.50,77.50,27.74
72.50,77.50,21.87
73.50,77.50,149.30
74.50,77.50,151.01
75.50,77.50,160.49
76.50,77.50,151.34
77.50,77.50,165.00
78.50,77.50,43.93
79.50,77.50,138.29
80.50,77.50,167.71
81.50,77.50,148.27
82.50,77.50,199.52
83.50,77.50,30.60
84.50,77.50,24.44
85.50,77.50,165.46
86.50,77.50,160.99
87.50,77.50,176.80
88.50,77.50,154.96
89.50,77.50,205.43
90.50,77.50,62.36
91.50,77.50,204.84
92.50,77.50,166.38
93.50,77.50,165.43
94.50,77.50,212.49
95.50,77.50,32.26
0.50,78.50,20.52
1.50,78.50,21.44
2.50,78.50,20.88
3.50,78.50,21.92
4.50,78.50,20.98
5.50,78.50,22.80
6.50,78.50,6.07
7.50,78.50,19.21
8.50,78.50,23.77
9.50,78.50,21.02
10.50,78.50,28.54
11.50,78.50,4.38
12.50,78.50,3.32
13.50,78.50,22.75
14.50,78.50,23.74
15.50,78.50,25.78
16.50,78.50,22.84
17.50,78.50,30.38
18.50,78.50,9.26
19.50,78.50,30.54
20.50,78.50,24.97
21.50,78.50,24.88
22.50,78.50,32.16
23.50,78.50,4.89
24.50,78.50,3.87
25.50,78.50,26.42
26.50,78.50,26.94
27.50,78.50,28.67
28.50,78.50,27.15
29.50,78.50,29.62
30.50,78.50,7.89
31.50,78.50,24.90
32.50,78.50,30.46
33.50,78.50,26.95
34.50,78.50,36.42
35.50,78.50,5.59
36.50,78.50,4.23
37.50,78.50,28.94
38.50,78.50,30.00
39.50,78.50,32.54
40.50,78.50,28.76
41.50,78.50,38.16
42.50,78.50,11.61
43.50,78.50,38.22
44.50,78.50,31.16
45.50,78.50,31.01
46.50,78.50,39.97
47.50,78.50,6.07
48.50,78.50,4.79
49.50,78.50,32.73
50.50,78.50,33.22
51.50,78.50,35.33
52.50,78.50,33.36
53.50,78.50,36.41
54.50,78.50,9.70
55.50,78.50,30.59
56.50,78.50,37.15
57.50,78.50,32.87
58.50,78.50,44.30
59.50,78.50,6.80
60.50,78.50,5.14
61.50,78.50,35.13
62.50,78.50,36.26
63.50,78.50,39.30
64.50,78.50,34.69
65.50,78.50,45.93
66.50,78.50,13.96
67.50,78.50,45.90
68.50,78.50,37.34
69.50,78.50,37.14
70.50,78.50,47.78
71.50,78.50,7.25
72.50,78.50,5.72
73.50,78.50,39.05
74.50,78.50,39.50
75.50,78.50,41.98
76.50,78.50,39.58
77.50,78.50,43.16
78.50,78.50,11.49
79.50,78.50,36.17
80.50,78.50,43.87
81.50,78.50,38.78
82.50,78.50,52.19
83.50,78.50,8.00
84.50,78.50,6.39
85.50,78.50,43.28
86.50,78.50,42.11
87.50,78.50,46.25
88.50,78.50,40.53
89.50,78.50,53.74
90.50,78.50,16.31
91.50,78.50,53.58
92.50,78.50,43.52
93.50,78.50,43.28
94.50,78.50,55.59
95.50,78.50,8.44
0.50,79.50,64.53
1.50,79.50,67.46
2.50,79.50,65.68
3.50,79.50,68.95
4.50,79.50,65.98
5.50,79.50,71.71
6.50,79.50,19.09
7.50,79.50,60.42
8.50,79.50,74.72
9.50,79.50,66.07
10.50,79.50,89.67
11.50,79.50,13.77
12.50,79.50,10.43
13.50,79.50,71.49
14.50,79.50,74.57
15.50,79.50,80.99
16.50,79.50,71.73
17.50,79.50,95.41
18.50,79.50,29.07
19.50,79.50,95.89
20.50,79.50,78.40
21.50,79.50,78.10
22.50,79.50,100.96
23.50,79.50,15.34
24.50,79.50,12.13
25.50,79.50,82.93
26.50,79.50,84.54
27.50,79.50,89.97
28.50,79.50,85.20
29.50,79.50,92.93
30.50,79.50,24.75
31.50,79.50,78.14
32.50,79.50,95.56
33.50,79.50,84.52
34.50,79.50,114.23
35.50,79.50,17.53
36.50,79.50,13.26
37.50,79.50,90.78
38.50,79.50,94.07
39.50,79.50,102.04
40.50,79.50,90.19
41.50,79.50,119.63
42.50,79.50,36.39
43.50,79.50,119.82
44.50,79.50,97.66
45.50,79.50,97.20
46.50,79.50,125.29
47.50,79.50,19.03
48.50,79.50,15.02
49.50,79.50,102.58
50.50,79.50,104.10
51.50,79.50,110.70
52.50,79.50,104.53
53.50,79.50,114.10
54.50,79.50,30.41
55.50,79.50,95.86
56.50,79.50,116.39
57.50,79.50,102.98
58.50,79.50,138.78
59.50,79.50,21.29
60.50,79.50,16.09
61.50,79.50,110.06
62.50,79.50,113.58
63.50,79.50,123.10
64.50,79.50,108.64
65.50,79.50,143.85
66.50,79.50,43.71
67.50,79.50,143.75
68.50,79.50,116.93
69.50,79.50,116.31
70.50,79.50,149.61
71.50,79.50,22.71
72.50,79.50,17.91
73.50,79.50,122.26
74.50,79.50,123.65
75.50,79.50,131.41
76.50,79.50,123.92
77.50,79.50,135.11
78.50,79.50,35.97
79.50,79.50,113.23
80.50,79.50,137.31
81.50,79.50,121.40
82.50,79.50,163.35
83.50,79.50,25.05
84.50,79.50,20.01
85.50,79.50,135.46
86.50,79.50,131.80
87.50,79.50,144.74
88.50,79.50,126.85
89.50,79.50,168.16
90.50,79.50,51.05
91.50,79.50,167.67
92.50,79.50,136.19
93.50,79.50,135.42
94.50,79.50,173.93
95.50,79.50,26.40
0.50,80.50,84.06
1.50,80.50,88.15
2.50,80.50,85.70
3.50,80.50,89.94
4.50,80.50,85.99
5.50,80.50,93.48
6.50,80.50,24.88
7.50,80.50,78.74
8.50,80.50,97.14
9.50,80.50,85.90
10.50,80.50,116.48
11.50,80.50,17.88
12.50,80.50,13.54
13.50,80.50,92.80
14.50,80.50,96.66
15.50,80.50,104.95
16.50,80.50,92.92
17.50,80.50,123.51
18.50,80.50,37.61
19.50,80.50,124.04
20.50,80.50,101.35
21.50,80.50,100.94
22.50,80.50,130.41
23.50,80.50,19.81
24.50,80.50,15.67
25.50,80.50,107.05
26.50,80.50,109.02
27.50,80.50,116.00
28.50,80.50,109.78
29.50,80.50,119.77
30.50,80.50,31.91
31.50,80.50,100.69
32.50,80.50,122.95
33.50,80.50,108.76
34.50,80.50,146.89
35.50,80.50,22.54
36.50,80.50,17.05
37.50,80.50,116.69
38.50,80.50,120.82
39.50,80.50,131.03
40.50,80.50,115.77
41.50,80.50,153.51
42.50,80.50,46.68
43.50,80.50,153.68
44.50,80.50,125.21
45.50,80.50,124.61
46.50,80.50,160.54
47.50,80.50,24.38
48.50,80.50,19.24
49.50,80.50,131.39
50.50,80.50,133.24
51.50,80.50,141.68
52.50,80.50,133.74
53.50,80.50,145.99
54.50,80.50,38.91
55.50,80.50,122.64
56.50,80.50,148.75
57.50,80.50,131.62
58.50,80.50,177.31
59.50,80.50,27.19
60.50,80.50,20.55
61.50,80.50,140.57
62.50,80.50,144.98
63.50,80.50,157.11
64.50,80.50,138.63
65.50,80.50,183.52
66.50,80.50,55.75
67.50,80.50,183.32
68.50,80.50,149.07
69.50,80.50,148.28
70.50,80.50,190.67
71.50,80.50,28.95
72.50,80.50,22.82
73.50,80.50,155.76
74.50,80.50,157.47
75.50,80.50,167.34
76.50,80.50,157.75
77.50,80.50,172.01
78.50,80.50,45.79
79.50,80.50,144.15
80.50,80.50,174.67
81.50,80.50,154.43
82.50,80.50,207.74
83.50,80.50,31.86
84.50,80.50,25.44
85.50,80.50,172.25
86.50,80.50,167.50
87.50,80.50,183.94
88.50,80.50,161.18
89.50,80.50,213.63
90.50,80.50,64.85
91.50,80.50,212.96
92.50,80.50,172.94
93.50,80.50,171.94
94.50,80.50,220.80
95.50,80.50,33.52
0.50,81.50,73.39
1.50,81.50,76.95
2.50,81.50,74.81
3.50,81.50,78.51
4.50,81.50,75.06
5.50,81.50,81.60
6.50,81.50,21.72
7.50,81.50,68.74
8.50,81.50,84.80
9.50,81.50,74.99
10.50,81.50,101.69
11.50,81.50,15.61
12.50,81.50,11.82
13.50,81.50,81.02
14.50,81.50,84.39
15.50,81.50,91.63
16.50,81.50,81.12
17.50,81.50,107.84
18.50,81.50,32.84
19.50,81.50,108.30
20.50,81.50,88.49
21.50,81.50,88.13
22.50,81.50,113.87
23.50,81.50,17.30
24.50,81.50,13.68
25.50,81.50,93.47
26.50,81.50,95.20
27.50,81.50,101.29
28.50,81.50,95.86
29.50,81.50,104.58
30.50,81.50,27.86
31.50,81.50,87.92
32.50,81.50,107.36
33.50,81.50,94.97
34.50,81.50,128.27
35.50,81.50,19.68
36.50,81.50,14.89
37.50,81.50,101.90
38.50,81.50,105.51
39.50,81.50,114.43
40.50,81.50,101.10
41.50,81.50,134.06
42.50,81.50,40.77
43.50,81.50,134.21
44.50,81.50,109.35
45.50,81.50,108.82
46.50,81.50,140.20
47.50,81.50,21.29
48.50,81.50,16.80
49.50,81.50,114.75
50.50,81.50,116.37
51.50,81.50,123.74
52.50,81.50,116.80
53.50,81.50,127.50
54.50,81.50,33.98
55.50,81.50,107.10
56.50,81.50,129.92
57.50,81.50,114.95
58.50,81.50,154.86
59.50,81.50,23.75
60.50,81.50,17.95
61.50,81.50,122.77
62.50,81.50,126.62
63.50,81.50,137.22
64.50,81.50,121.08
65.50,81.50,160.28
66.50,81.50,48.69
67.50,81.50,160.12
68.50,81.50,130.20
69.50,81.50,129.51
70.50,81.50,166.54
71.50,81.50,25.28
72.50,81.50,19.93
73.50,81.50,136.05
74.50,81.50,137.54
75.50,81.50,146.16
76.50,81.50,137.79
77.50,81.50,150.24
78.50,81.50,40.00
79.50,81.50,125.90
80.50,81.50,152.57
81.50,81.50,134.89
82.50,81.50,181.45
83.50,81.50,27.83
84.50,81.50,22.22
85.50,81.50,150.45
86.50,81.50,146.31
87.50,81.50,160.66
88.50,81.50,140.79
89.50,81.50,186.60
90.50,81.50,56.64
91.50,81.50,186.02
92.50,81.50,151.06
93.50,81.50,150.19
94.50,81.50,192.87
95.50,81.50,29.28
0.50,82.50,100.10
1.50,82.50,105.09
2.50,82.50,102.11
3.50,82.50,107.16
4.50,82.50,102.41
5.50,82.50,111.35
6.50,82.50,29.64
7.50,82.50,93.78
8.50,82.50,115.59
9.50,82.50,102.22
10.50,82.50,138.57
11.50,82.50,21.27
12.50,82.50,16.11
13.50,82.50,110.37
14.50,82.50,114.90
15.50,82.50,124.75
16.50,82.50,110.42
17.50,82.50,146.75
18.50,82.50,44.69
19.50,82.50,147.35
20.50,82.50,120.36
21.50,82.50,119.87
22.50,82.50,154.83
23.50,82.50,23.52
24.50,82.50,18.60
25.50,82.50,127.06
26.50,82.50,129.36
27.50,82.50,137.64
28.50,82.50,130.23
29.50,82.50,142.08
30.50,82.50,37.85
31.50,82.50,119.44
32.50,82.50,145.77
33.50,82.50,128.95
34.50,82.50,174.13
35.50,82.50,26.71
36.50,82.50,20.21
37.50,82.50,138.30
38.50,82.50,143.15
39.50,82.50,155.24
40.50,82.50,137.15
41.50,82.50,181.83
42.50,82.50,55.29
43.50,82.50,182.00
44.50,82.50,148.26
45.50,82.50,147.54
46.50,82.50,190.06
47.50,82.50,28.86
48.50,82.50,22.78
49.50,82.50,155.53
50.50,82.50,157.68
51.50,82.50,167.66
52.50,82.50,158.24
53.50,82.50,172.75
54.50,82.50,46.04
55.50,82.50,145.10
56.50,82.50,175.94
57.50,82.50,155.67
58.50,82.50,209.69
59.50,82.50,32.16
60.50,82.50,24.30
61.50,82.50,166.22
62.50,82.50,171.40
63.50,82.50,185.73
64.50,82.50,163.87
65.50,82.50,216.92
66.50,82.50,65.89
67.50,82.50,216.66
68.50,82.50,176.16
69.50,82.50,175.21
70.50,82.50,225.29
71.50,82.50,34.20
72.50,82.50,26.96
73.50,82.50,184.02
74.50,82.50,186.00
75.50,82.50,197.66
76.50,82.50,186.32
77.50,82.50,203.16
78.50,82.50,54.09
79.50,82.50,170.25
80.50,82.50,206.25
81.50,82.50,182.35
82.50,82.50,245.27
83.50,82.50,37.61
84.50,82.50,30.04
85.50,82.50,203.35
86.50,82.50,197.71
87.50,82.50,217.10
88.50,82.50,190.23
89.50,82.50,252.13
90.50,82.50,76.53
91.50,82.50,251.31
92.50,82.50,204.06
93.50,82.50,202.89
94.50,82.50,260.52
95.50,82.50,39.54
0.50,83.50,15.39
1.50,83.50,16.15
2.50,83.50,15.69
3.50,83.50,16.47
4.50,83.50,15.74
5.50,83.50,17.11
6.50,83.50,4.56
7.50,83.50,14.41
8.50,83.50,17.76
9.50,83.50,15.71
10.50,83.50,21.29
11.50,83.50,3.27
12.50,83.50,2.48
13.50,83.50,16.96
14.50,83.50,17.65
15.50,83.50,19.17
16.50,83.50,16.97
17.50,83.50,22.55
18.50,83.50,6.87
19.50,83.50,22.64
20.50,83.50,18.49
21.50,83.50,18.42
22.50,83.50,23.79
23.50,83.50,3.61
24.50,83.50,2.86
25.50,83.50,19.52
26.50,83.50,19.87
27.50,83.50,21.14
28.50,83.50,20.00
29.50,83.50,21.83
30.50,83.50,5.81
31.50,83.50,18.35
32.50,83.50,22.39
33.50,83.50,19.81
34.50,83.50,26.74
35.50,83.50,4.10
36.50,83.50,3.10
37.50,83.50,21.24
38.50,83.50,21.99
39.50,83.50,23.84
40.50,83.50,21.06
41.50,83.50,27.93
42.50,83.50,8.49
43.50,83.50,27.95
44.50,83.50,22.77
45.50,83.50,22.66
46.50,83.50,29.19
47.50,83.50,4.43
48.50,83.50,3.50
49.50,83.50,23.88
50.50,83.50,24.21
51.50,83.50,25.75
52.50,83.50,24.30
53.50,83.50,26.53
54.50,83.50,7.07
55.50,83.50,22.28
56.50,83.50,27.02
57.50,83.50,23.90
58.50,83.50,32.20
59.50,83.50,4.94
60.50,83.50,3.73
61.50,83.50,25.52
62.50,83.50,26.32
63.50,83.50,28.52
64.50,83.50,25.16
65.50,83.50,33.30
66.50,83.50,10.12
67.50,83.50,33.26
68.50,83.50,27.05
69.50,83.50,26.90
70.50,83.50,34.59
71.50,83.50,5.25
72.50,83.50,4.14
73.50,83.50,28.25
74.50,83.50,28.56
75.50,83.50,30.34
76.50,83.50,28.60
77.50,83.50,31.19
78.50,83.50,8.30
79.50,83.50,26.14
80.50,83.50,31.66
81.50,83.50,27.99
82.50,83.50,37.65
83.50,83.50,5.77
84.50,83.50,4.61
85.50,83.50,31.22
86.50,83.50,30.35
87.50,83.50,33.33
88.50,83.50,29.20
89.50,83.50,38.70
90.50,83.50,11.75
91.50,83.50,38.58
92.50,83.50,31.32
93.50,83.50,31.14
94.50,83.50,39.99
95.50,83.50,6.07
0.50,84.50,10.94
1.50,84.50,11.49
2.50,84.50,11.16
3.50,84.50,11.71
4.50,84.50,11.19
5.50,84.50,12.17
6.50,84.50,3.24
7.50,84.50,10.25
8.50,84.50,12.63
9.50,84.50,11.17
10.50,84.50,15.14
11.50,84.50,2.32
12.50,84.50,1.76
13.50,84.50,12.06
14.50,84.50,12.55
15.50,84.50,13.63
16.50,84.50,12.06
17.50,84.50,16.03
18.50,84.50,4.88
19.50,84.50,16.10
20.50,84.50,13.15
21.50,84.50,13.09
22.50,84.50,16.91
23.50,84.50,2.57
24.50,84.50,2.03
25.50,84.50,13.88
26.50,84.50,14.13
27.50,84.50,15.03
28.50,84.50,14.22
29.50,84.50,15.52
30.50,84.50,4.13
31.50,84.50,13.04
32.50,84.50,15.92
33.50,84.50,14.08
34.50,84.50,19.02
35.50,84.50,2.92
36.50,84.50,2.21
37.50,84.50,15.10
38.50,84.50,15.63
39.50,84.50,16.95
40.50,84.50,14.98
41.50,84.50,19.85
42.50,84.50,6.04
43.50,84.50,19.87
44.50,84.50,16.19
45.50,84.50,16.11
46.50,84.50,20.75
47.50,84.50,3.15
48.50,84.50,2.49
49.50,84.50,16.98
50.50,84.50,17.21
51.50,84.50,18.30
52.50,84.50,17.27
53.50,84.50,18.86
54.50,84.50,5.03
55.50,84.50,15.84
56.50,84.50,19.21
57.50,84.50,16.99
58.50,84.50,22.89
59.50,84.50,3.51
60.50,84.50,2.65
61.50,84.50,18.14
62.50,84.50,18.71
63.50,84.50,20.27
64.50,84.50,17.89
65.50,84.50,23.68
66.50,84.50,7.19
67.50,84.50,23.65
68.50,84.50,19.23
69.50,84.50,19.12
70.50,84.50,24.59
71.50,84.50,3.73
72.50,84.50,2.94
73.50,84.50,20.08
74.50,84.50,20.30
75.50,84.50,21.57
76.50,84.50,20.33
77.50,84.50,22.17
78.50,84.50,5.90
79.50,84.50,18.58
80.50,84.50,22.51
81.50,84.50,19.90
82.50,84.50,26.77
83.50,84.50,4.10
84.50,84.50,3.28
85.50,84.50,22.19
86.50,84.50,21.57
87.50,84.50,23.69
88.50,84.50,20.76
89.50,84.50,27.51
90.50,84.50,8.35
91.50,84.50,27.42
92.50,84.50,22.27
93.50,84.50,22.14
94.50,84.50,28.43
95.50,84.50,4.31
0.50,85.50,75.86
1.50,85.50,79.69
2.50,85.50,77.41
3.50,85.50,81.23
4.50,85.50,77.62
5.50,85.50,84.39
6.50,85.50,22.47
7.50,85.50,71.07
8.50,85.50,87.56
9.50,85.50,77.44
10.50,85.50,104.95
11.50,85.50,16.11
12.50,85.50,12.20
13.50,85.50,83.58
14.50,85.50,86.99
15.50,85.50,94.44
16.50,85.50,83.59
17.50,85.50,111.08
18.50,85.50,33.82
19.50,85.50,111.52
20.50,85.50,91.08
21.50,85.50,90.71
22.50,85.50,117.15
23.50,85.50,17.80
24.50,85.50,14.07
25.50,85.50,96.13
26.50,85.50,97.85
27.50,85.50,104.10
28.50,85.50,98.49
29.50,85.50,107.46
30.50,85.50,28.63
31.50,85.50,90.33
32.50,85.50,110.21
33.50,85.50,97.49
34.50,85.50,131.64
35.50,85.50,20.20
36.50,85.50,15.27
37.50,85.50,104.54
38.50,85.50,108.19
39.50,85.50,117.33
40.50,85.50,103.65
41.50,85.50,137.41
42.50,85.50,41.78
43.50,85.50,137.52
44.50,85.50,112.02
45.50,85.50,111.47
46.50,85.50,143.59
47.50,85.50,21.80
48.50,85.50,17.21
49.50,85.50,117.49
50.50,85.50,119.10
51.50,85.50,126.64
52.50,85.50,119.51
53.50,85.50,130.47
54.50,85.50,34.77
55.50,85.50,109.59
56.50,85.50,132.85
57.50,85.50,117.55
58.50,85.50,158.32
59.50,85.50,24.28
60.50,85.50,18.35
61.50,85.50,125.50
62.50,85.50,129.39
63.50,85.50,140.21
64.50,85.50,123.70
65.50,85.50,163.73
66.50,85.50,49.73
67.50,85.50,163.53
68.50,85.50,132.96
69.50,85.50,132.24
70.50,85.50,170.02
71.50,85.50,25.81
72.50,85.50,20.35
73.50,85.50,138.87
74.50,85.50,140.35
75.50,85.50,149.15
76.50,85.50,140.58
77.50,85.50,153.29
78.50,85.50,40.81
79.50,85.50,128.45
80.50,85.50,155.60
81.50,85.50,137.56
82.50,85.50,185.02
83.50,85.50,28.37
84.50,85.50,22.66
85.50,85.50,153.40
86.50,85.50,149.13
87.50,85.50,163.75
88.50,85.50,143.48
89.50,85.50,190.16
90.50,85.50,57.72
91.50,85.50,189.53
92.50,85.50,153.89
93.50,85.50,153.00
94.50,85.50,196.46
95.50,85.50,29.82
0.50,86.50,84.08
1.50,86.50,88.50
2.50,86.50,85.89
3.50,86.50,90.12
4.50,86.50,86.06
5.50,86.50,93.58
6.50,86.50,24.92
7.50,86.50,78.79
8.50,86.50,96.92
9.50,86.50,85.71
10.50,86.50,116.10
11.50,86.50,17.82
12.50,86.50,13.49
13.50,86.50,92.42
14.50,86.50,96.10
15.50,86.50,104.31
16.50,86.50,92.29
17.50,86.50,122.60
18.50,86.50,37.32
19.50,86.50,123.02
20.50,86.50,100.43
21.50,86.50,100.00
22.50,86.50,129.10
23.50,86.50,19.61
24.50,86.50,15.50
25.50,86.50,105.88
26.50,86.50,107.71
27.50,86.50,114.58
28.50,86.50,108.36
29.50,86.50,118.23
30.50,86.50,31.50
31.50,86.50,99.38
32.50,86.50,121.12
33.50,86.50,107.15
34.50,86.50,144.62
35.50,86.50,22.19
36.50,86.50,16.78
37.50,86.50,114.82
38.50,86.50,118.75
39.50,86.50,128.76
40.50,86.50,113.73
41.50,86.50,150.73
42.50,86.50,45.82
43.50,86.50,150.81
44.50,86.50,122.81
45.50,86.50,122.20
46.50,86.50,157.35
47.50,86.50,23.89
48.50,86.50,18.85
49.50,86.50,128.71
50.50,86.50,130.42
51.50,86.50,138.66
52.50,86.50,130.82
53.50,86.50,142.83
54.50,86.50,38.07
55.50,86.50,119.96
56.50,86.50,145.32
57.50,86.50,128.59
58.50,86.50,173.14
59.50,86.50,26.55
60.50,86.50,20.06
61.50,86.50,137.21
62.50,86.50,141.41
63.50,86.50,153.22
64.50,86.50,135.16
65.50,86.50,178.87
66.50,86.50,54.32
67.50,86.50,178.61
68.50,86.50,145.18
69.50,86.50,144.39
70.50,86.50,185.61
71.50,86.50,28.18
72.50,86.50,22.21
73.50,86.50,151.56
74.50,86.50,153.13
75.50,86.50,162.72
76.50,86.50,153.35
77.50,86.50,167.21
78.50,86.50,44.52
79.50,86.50,140.12
80.50,86.50,169.63
81.50,86.50,149.98
82.50,86.50,201.68
83.50,86.50,30.93
84.50,86.50,24.70
85.50,86.50,167.19
86.50,86.50,162.47
87.50,86.50,178.40
88.50,86.50,156.30
89.50,86.50,207.11
90.50,86.50,62.86
91.50,86.50,206.40
92.50,86.50,167.56
93.50,86.50,166.59
94.50,86.50,213.86
95.50,86.50,32.46
0.50,87.50,89.86
1.50,87.50,94.62
2.50,87.50,91.81
3.50,87.50,96.33
4.50,87.50,91.98
5.50,87.50,100.02
6.50,87.50,26.63
7.50,87.50,84.21
8.50,87.50,103.56
9.50,87.50,91.59
10.50,87.50,124.05
11.50,87.50,19.04
12.50,87.50,14.42
13.50,87.50,98.74
14.50,87.50,102.66
15.50,87.50,111.43
16.50,87.50,98.59
17.50,87.50,130.95
18.50,87.50,39.86
19.50,87.50,131.39
20.50,87.50,107.26
21.50,87.50,106.80
22.50,87.50,137.87
23.50,87.50,20.94
24.50,87.50,16.55
25.50,87.50,113.07
26.50,87.50,115.01
27.50,87.50,122.34
28.50,87.50,115.69
29.50,87.50,126.24
30.50,87.50,33.63
31.50,87.50,106.10
32.50,87.50,129.30
33.50,87.50,114.39
34.50,87.50,154.38
35.50,87.50,23.68
36.50,87.50,17.91
37.50,87.50,122.56
38.50,87.50,126.75
39.50,87.50,137.43
40.50,87.50,121.38
41.50,87.50,160.87
42.50,87.50,48.90
43.50,87.50,160.95
44.50,87.50,131.05
45.50,87.50,130.40
46.50,87.50,167.91
47.50,87.50,25.50
48.50,87.50,20.12
49.50,87.50,137.34
50.50,87.50,139.16
51.50,87.50,147.95
52.50,87.50,139.58
53.50,87.50,152.39
54.50,87.50,40.62
55.50,87.50,127.99
56.50,87.50,155.04
57.50,87.50,137.18
58.50,87.50,184.71
59.50,87.50,28.33
60.50,87.50,21.40
61.50,87.50,146.38
62.50,87.50,150.84
63.50,87.50,163.44
64.50,87.50,144.17
65.50,87.50,190.79
66.50,87.50,57.94
67.50,87.50,190.50
68.50,87.50,154.85
69.50,87.50,154.00
70.50,87.50,197.96
71.50,87.50,30.05
72.50,87.50,23.69
73.50,87.50,161.64
74.50,87.50,163.31
75.50,87.50,173.53
76.50,87.50,163.53
77.50,87.50,178.32
78.50,87.50,47.48
79.50,87.50,149.42
80.50,87.50,180.89
81.50,87.50,159.93
82.50,87.50,215.05
83.50,87.50,32.98
84.50,87.50,26.34
85.50,87.50,178.28
86.50,87.50,173.24
87.50,87.50,190.22
88.50,87.50,166.65
89.50,87.50,220.82
90.50,87.50,67.02
91.50,87.50,220.05
92.50,87.50,178.64
93.50,87.50,177.60
94.50,87.50,228.00
95.50,87.50,34.61
0.50,88.50,80.12
1.50,88.50,84.41
2.50,88.50,81.89
3.50,88.50,85.91
4.50,88.50,82.02
5.50,88.50,89.19
6.50,88.50,23.75
7.50,88.50,75.09
8.50,88.50,92.30
9.50,88.50,81.63
10.50,88.50,110.54
11.50,88.50,16.97
12.50,88.50,12.84
13.50,88.50,87.98
14.50,88.50,91.44
15.50,88.50,99.25
16.50,88.50,87.80
17.50,88.50,116.61
18.50,88.50,35.50
19.50,88.50,116.99
20.50,88.50,95.49
21.50,88.50,95.08
22.50,88.50,122.72
23.50,88.50,18.64
24.50,88.50,14.73
25.50,88.50,100.63
26.50,88.50,102.33
27.50,88.50,108.86
28.50,88.50,102.93
29.50,88.50,112.32
30.50,88.50,29.93
31.50,88.50,94.40
32.50,88.50,115.00
33.50,88.50,101.74
34.50,88.50,137.29
35.50,88.50,21.06
36.50,88.50,15.93
37.50,88.50,108.99
38.50,88.50,112.69
39.50,88.50,122.19
40.50,88.50,107.91
41.50,88.50,143.00
42.50,88.50,43.47
43.50,88.50,143.06
44.50,88.50,116.48
45.50,88.50,115.89
46.50,88.50,149.22
47.50,88.50,22.66
48.50,88.50,17.88
49.50,88.50,122.04
50.50,88.50,123.64
51.50,88.50,131.45
52.50,88.50,124.00
53.50,88.50,135.38
54.50,88.50,36.08
55.50,88.50,113.70
56.50,88.50,137.70
57.50,88.50,121.84
58.50,88.50,164.04
59.50,88.50,25.16
60.50,88.50,19.01
61.50,88.50,129.99
62.50,88.50,133.94
63.50,88.50,145.12
64.50,88.50,128.01
65.50,88.50,169.39
66.50,88.50,51.44
67.50,88.50,169.12
68.50,88.50,137.46
69.50,88.50,136.71
70.50,88.50,175.72
71.50,88.50,26.68
72.50,88.50,21.02
73.50,88.50,143.47
74.50,88.50,144.94
75.50,88.50,154.01
76.50,88.50,145.12
77.50,88.50,158.25
78.50,88.50,42.14
79.50,88.50,132.60
80.50,88.50,160.50
81.50,88.50,141.91
82.50,88.50,190.81
83.50,88.50,29.26
84.50,88.50,23.37
85.50,88.50,158.17
86.50,88.50,153.68
87.50,88.50,168.74
88.50,88.50,147.83
89.50,88.50,195.88
90.50,88.50,59.45
91.50,88.50,195.19
92.50,88.50,158.45
93.50,88.50,157.52
94.50,88.50,202.22
95.50,88.50,30.69
0.50,89.50,106.27
1.50,89.50,112.04
2.50,89.50,108.65
3.50,89.50,113.98
4.50,89.50,108.79
5.50,89.50,118.32
6.50,89.50,31.50
7.50,89.50,99.60
8.50,89.50,122.36
9.50,89.50,108.22
10.50,89.50,146.51
11.50,89.50,22.49
12.50,89.50,17.02
13.50,89.50,116.59
14.50,89.50,121.14
15.50,89.50,131.47
16.50,89.50,116.30
17.50,89.50,154.44
18.50,89.50,47.01
19.50,89.50,154.91
20.50,89.50,126.42
21.50,89.50,125.87
22.50,89.50,162.44
23.50,89.50,24.67
24.50,89.50,19.49
25.50,89.50,133.18
26.50,89.50,135.40
27.50,89.50,144.03
28.50,89.50,136.17
29.50,89.50,148.59
30.50,89.50,39.59
31.50,89.50,124.88
32.50,89.50,152.08
33.50,89.50,134.54
34.50,89.50,181.53
35.50,89.50,27.85
36.50,89.50,21.06
37.50,89.50,144.09
38.50,89.50,148.96
39.50,89.50,161.50
40.50,89.50,142.62
